emp_id,department,role,band,gender,city,education,age,tenure_years,salary,performance,satisfaction,engagement,leaves_taken,trainings,promotions,attrition,exit_reason,hire_year,remote_pct,overtime_hrs,manager_rating,peer_rating,skip_meetings_pct,attrition_risk,risk_band,cost_to_replace,days_since_promo,target_achieved
EMP00128,Customer Success,Manager,L1,Male,Noida,PhD,35,1.5,99400.0,3.4,3.0,4.5,12,5,2,1,Resignation,2021,50,10,4.2,3.1,0.06,0.406,Medium,161500.0,667,0.52
EMP00129,Product,Senior Manager,L3,Male,Mumbai,Bachelor's,43,8.7,143600.0,3.4,2.6,3.6,17,6,0,0,Contract End,2016,0,17,4.0,4.1,0.04,0.523,Medium,75200.0,1419,0.53
EMP00130,Engineering,VP,L4,Male,Chennai,PhD,38,0.4,47400.0,4.5,3.4,4.4,30,4,3,0,Contract End,2016,50,20,3.7,3.6,0.24,0.51,Medium,64100.0,536,0.81
EMP00131,Operations,Senior Analyst,L2,Female,Delhi,Master's,46,2.5,61600.0,4.1,4.4,4.3,19,1,1,0,Contract End,2023,0,8,3.6,3.7,0.31,0.332,Medium,69500.0,385,0.75
EMP00132,Customer Success,Individual Contributor,L2,Male,Noida,Master's,27,12.2,42100.0,3.9,3.5,4.3,16,7,0,0,Retirement,2020,75,18,3.1,4.4,0.3,0.397,Medium,54600.0,415,0.77
EMP00133,Engineering,Manager,L2,Male,Mumbai,Master's,37,1.5,192400.0,3.5,4.3,2.3,14,6,2,0,Resignation,2023,100,6,3.7,3.1,0.31,0.386,Medium,221600.0,673,0.66
EMP00134,Sales,VP,L3,Female,Pune,Bachelor's,49,3.3,57200.0,4.1,3.3,3.0,16,7,2,0,Transfer,2017,100,24,3.2,3.5,0.06,0.547,Medium,34700.0,1331,0.81
EMP00135,HR,Director,L3,Female,Noida,MBA,49,1.0,82000.0,2.8,2.5,4.3,14,8,2,0,Contract End,2023,100,0,4.1,4.7,0.02,0.373,Medium,41300.0,426,0.31
EMP00136,Operations,VP,L2,Male,Delhi,Bachelor's,39,0.1,34200.0,4.1,3.4,3.9,15,5,3,0,Contract End,2015,25,24,4.2,4.5,0.25,0.571,Medium,43500.0,1121,0.33
EMP00137,Engineering,Analyst,L1,Male,Bangalore,Master's,26,0.2,128900.0,3.1,3.5,3.1,14,4,1,0,Transfer,2015,100,22,3.8,4.1,0.1,0.539,Medium,241000.0,422,0.54
EMP00138,Finance,Manager,L2,Female,Noida,Diploma,41,10.0,56000.0,3.8,3.8,4.1,28,0,2,0,Retirement,2018,50,14,4.8,4.1,0.17,0.398,Medium,68100.0,999,0.5
EMP00139,Operations,Individual Contributor,L1,Female,Noida,Bachelor's,25,2.4,271900.0,2.1,2.5,2.8,19,7,2,0,Contract End,2017,0,15,3.9,3.8,0.15,0.56,Medium,430400.0,1097,0.56
EMP00140,Marketing,Senior Manager,L3,Female,Hyderabad,Bachelor's,39,1.1,97600.0,4.2,2.6,3.1,18,5,2,0,Transfer,2015,75,14,3.9,4.5,0.0,0.557,Medium,192200.0,1195,0.56
EMP00141,Engineering,Director,L2,Male,Kolkata,MBA,40,1.8,112900.0,3.9,4.1,4.1,13,5,0,1,Transfer,2020,75,16,3.3,3.8,0.05,0.423,Medium,189100.0,217,0.29
EMP00142,Engineering,Senior Manager,L3,Male,Chennai,Master's,25,2.2,33100.0,4.3,4.7,2.5,7,3,0,0,Contract End,2021,50,13,4.9,2.2,0.01,0.435,Medium,50300.0,312,0.73
EMP00143,Product,Manager,L3,Male,Hyderabad,Master's,41,0.5,68600.0,4.6,3.5,4.4,14,0,0,0,Resignation,2021,100,8,4.3,2.0,0.32,0.349,Medium,107100.0,12,0.56
EMP00144,Operations,Manager,L2,Male,Bangalore,MBA,52,1.1,93600.0,3.6,3.4,2.9,3,4,1,1,Termination,2019,75,9,4.0,4.2,0.36,0.438,Medium,142400.0,30,0.3
EMP00145,Engineering,Analyst,L1,Male,Noida,Master's,55,0.2,77100.0,3.3,4.4,4.0,25,8,0,0,Retirement,2017,50,17,2.2,2.3,0.35,0.462,Medium,84100.0,533,0.54
EMP00146,Engineering,VP,L3,Male,Delhi,Bachelor's,34,17.9,125800.0,3.6,4.4,2.3,16,8,0,0,Resignation,2018,100,18,3.6,4.2,0.23,0.345,Medium,190400.0,593,0.57
EMP00147,Sales,Senior Analyst,L4,Male,Delhi,MBA,41,7.8,61900.0,4.8,3.8,3.5,8,7,0,0,Contract End,2022,0,4,4.1,4.2,0.16,0.318,Low,51500.0,606,0.6
EMP00148,Engineering,Analyst,L1,Male,Chennai,MBA,46,4.5,64000.0,3.8,2.5,3.7,5,0,0,0,Resignation,2017,100,9,4.6,4.1,0.17,0.437,Medium,111800.0,1399,0.47
EMP00149,Engineering,VP,L5,Male,Pune,Bachelor's,38,1.8,82400.0,3.6,2.5,3.4,13,6,3,0,Retirement,2021,50,2,4.2,3.0,0.2,0.405,Medium,131100.0,722,0.52
EMP00150,Engineering,Senior Manager,L4,Non-Binary,Noida,Bachelor's,56,13.8,32700.0,2.6,2.9,2.4,28,1,1,0,Retirement,2016,100,16,2.8,3.7,0.18,0.514,Medium,18100.0,344,0.81
EMP00151,Marketing,Individual Contributor,L1,Male,Noida,PhD,46,12.5,58500.0,4.3,4.0,2.4,31,2,3,0,Termination,2022,0,11,3.4,3.2,0.4,0.412,Medium,110100.0,1452,0.89
EMP00152,Finance,Senior Manager,L5,Male,Chennai,PhD,43,2.8,39200.0,2.9,3.8,2.8,8,0,0,1,Resignation,2022,75,20,2.8,3.9,0.19,0.534,Medium,62300.0,1291,0.87
EMP00153,Sales,VP,L2,Female,Bangalore,MBA,49,2.0,93900.0,4.7,4.3,4.3,18,5,1,0,Termination,2022,0,10,2.6,4.0,0.05,0.296,Low,125000.0,773,0.82
EMP00154,Engineering,Individual Contributor,L4,Female,Hyderabad,Bachelor's,24,3.5,95800.0,3.3,3.1,3.7,18,1,0,0,Retirement,2016,50,16,4.5,3.2,0.01,0.527,Medium,184800.0,1221,0.62
EMP00155,Product,VP,L2,Male,Chennai,PhD,51,4.8,140700.0,4.1,4.7,2.5,0,6,2,0,Retirement,2020,25,5,4.2,4.0,0.28,0.333,Medium,78100.0,558,0.64
EMP00156,Marketing,Analyst,L3,Male,Delhi,MBA,22,2.3,170100.0,4.6,3.9,2.8,30,6,0,0,Transfer,2015,50,3,4.7,3.7,0.2,0.367,Medium,276000.0,40,0.71
EMP00157,Customer Success,Manager,L4,Male,Bangalore,Master's,36,1.4,50600.0,3.9,3.9,2.2,4,2,3,0,Contract End,2015,50,19,3.5,3.0,0.04,0.569,Medium,57300.0,598,0.62
EMP00158,Customer Success,Senior Manager,L3,Male,Mumbai,Diploma,51,3.0,52100.0,4.3,3.8,3.2,27,2,2,0,Retirement,2021,100,0,3.0,4.3,0.25,0.353,Medium,79500.0,937,0.51
EMP00159,Product,Individual Contributor,L1,Female,Delhi,Bachelor's,41,1.8,76200.0,4.1,4.2,3.4,1,3,1,1,Retirement,2015,50,3,4.5,4.2,0.02,0.345,Medium,87800.0,67,0.8
EMP00160,Engineering,Manager,L3,Male,Delhi,Diploma,24,2.2,55400.0,4.2,3.1,3.8,2,4,2,0,Contract End,2023,75,13,2.8,3.6,0.05,0.461,Medium,77900.0,681,0.63
EMP00161,Operations,Director,L3,Female,Chennai,Master's,43,0.9,116300.0,4.6,3.9,2.8,24,1,0,1,Resignation,2017,50,13,2.8,4.3,0.02,0.494,Medium,137000.0,763,0.74
EMP00162,Customer Success,Senior Manager,L2,Male,Pune,PhD,47,1.5,94900.0,4.4,3.6,3.1,2,8,0,0,Retirement,2015,75,11,3.0,3.4,0.17,0.435,Medium,162700.0,610,0.67
EMP00163,Sales,Director,L4,Female,Mumbai,Bachelor's,46,3.6,71800.0,3.7,4.0,2.9,15,1,2,0,Resignation,2020,0,10,2.5,4.3,0.03,0.408,Medium,140500.0,1449,0.92
EMP00164,Operations,VP,L3,Female,Noida,MBA,52,3.1,71100.0,4.8,4.3,3.5,7,6,0,0,Resignation,2016,50,3,4.3,3.2,0.15,0.305,Low,100700.0,1224,0.65
EMP00165,Operations,Manager,L5,Male,Noida,Bachelor's,44,3.3,82900.0,4.1,2.0,4.6,10,5,0,0,Resignation,2022,100,9,3.9,3.0,0.08,0.494,Medium,93100.0,1459,0.68
EMP00166,Marketing,Senior Analyst,L2,Male,Hyderabad,Bachelor's,47,4.0,78900.0,3.8,4.4,4.5,14,1,2,0,Retirement,2015,50,11,1.9,4.4,0.32,0.301,Low,146700.0,1130,0.68
EMP00167,Operations,Individual Contributor,L3,Female,Pune,Bachelor's,36,10.9,153000.0,3.3,2.9,3.8,6,4,2,0,Contract End,2022,100,2,3.2,3.6,0.19,0.33,Low,97500.0,1284,0.88
EMP00168,Engineering,VP,L3,Female,Bangalore,Bachelor's,37,2.0,54000.0,4.4,2.6,2.4,0,4,3,0,Termination,2017,100,16,4.8,3.2,0.28,0.546,Medium,70900.0,398,0.77
EMP00169,Product,VP,L3,Male,Noida,PhD,48,9.6,106000.0,2.9,3.7,3.2,17,3,3,0,Resignation,2023,100,4,4.4,3.3,0.18,0.336,Medium,175000.0,1451,0.28
EMP00170,Product,Senior Manager,L1,Male,Bangalore,Diploma,35,1.3,85400.0,4.3,4.5,4.7,23,1,2,1,Termination,2018,0,5,4.5,2.8,0.25,0.327,Low,122300.0,399,0.32
EMP00171,Engineering,Senior Manager,L5,Male,Pune,Bachelor's,24,2.5,110500.0,3.5,3.9,2.6,26,3,2,0,Termination,2018,75,13,3.8,4.2,0.21,0.486,Medium,182200.0,359,0.5
EMP00172,Customer Success,Director,L2,Female,Kolkata,PhD,44,3.4,53000.0,3.0,4.0,3.8,12,0,0,1,Termination,2019,100,6,3.0,3.7,0.33,0.365,Medium,79100.0,948,0.6
EMP00173,Engineering,Individual Contributor,L4,Male,Mumbai,MBA,46,2.1,51300.0,4.5,3.6,2.8,4,0,1,1,Resignation,2019,25,19,4.6,3.7,0.19,0.523,Medium,33300.0,1258,0.35
EMP00174,Finance,Director,L1,Male,Pune,MBA,29,5.3,99800.0,4.5,4.7,2.0,3,7,3,0,Retirement,2022,100,8,2.7,3.5,0.36,0.421,Medium,190900.0,462,0.53
EMP00175,Engineering,Analyst,L1,Male,Bangalore,Bachelor's,50,0.1,54100.0,4.4,3.3,1.6,9,0,3,0,Transfer,2017,50,23,3.1,3.7,0.25,0.657,Medium,76300.0,1091,0.72
EMP00176,Sales,Individual Contributor,L3,Male,Noida,Bachelor's,36,4.2,94200.0,4.1,3.8,3.3,28,4,2,0,Transfer,2023,75,2,3.4,3.8,0.33,0.35,Medium,166600.0,611,0.53
EMP00177,Sales,Analyst,L1,Male,Noida,Master's,54,0.5,78100.0,3.3,4.7,3.2,2,7,0,1,Contract End,2016,50,3,4.5,2.9,0.29,0.338,Medium,75700.0,1145,0.39
EMP00178,Engineering,Manager,L6,Female,Hyderabad,Bachelor's,39,0.2,49500.0,3.6,3.8,2.0,7,6,0,1,Termination,2019,50,4,3.2,4.0,0.36,0.435,Medium,25300.0,152,0.64
EMP00179,Marketing,VP,L3,Female,Mumbai,Diploma,42,1.5,60600.0,4.2,3.4,3.6,13,6,3,0,Termination,2018,75,18,3.4,3.8,0.34,0.462,Medium,95900.0,1011,0.67
EMP00180,Marketing,Senior Manager,L4,Female,Mumbai,Diploma,40,2.3,109800.0,4.4,4.4,3.9,14,5,1,0,Transfer,2023,75,2,4.4,4.6,0.18,0.244,Low,187300.0,247,0.56
EMP00181,Product,Manager,L2,Female,Noida,MBA,34,0.1,71000.0,4.0,4.1,2.1,5,2,0,0,Termination,2017,75,12,3.4,2.8,0.03,0.494,Medium,126200.0,1401,0.77
EMP00182,HR,Analyst,L5,Female,Pune,PhD,45,3.6,87600.0,4.3,3.4,2.0,1,0,1,0,Transfer,2023,75,13,4.4,4.0,0.19,0.513,Medium,124800.0,1431,0.5
EMP00183,Engineering,Director,L2,Female,Kolkata,MBA,31,3.6,84600.0,4.4,3.2,4.8,10,8,1,0,Transfer,2022,25,24,4.3,2.9,0.15,0.442,Medium,86800.0,1072,0.48
EMP00184,Engineering,Senior Analyst,L6,Female,Chennai,Bachelor's,29,3.4,85300.0,2.5,4.1,3.7,14,0,3,1,Resignation,2023,100,9,4.4,3.0,0.28,0.412,Medium,160200.0,1009,0.69
EMP00185,Sales,Manager,L1,Female,Kolkata,Diploma,53,7.7,29900.0,4.3,4.3,4.0,29,1,3,0,Resignation,2020,100,24,4.1,2.2,0.04,0.418,Medium,34500.0,53,0.68
EMP00186,Sales,Senior Manager,L2,Female,Mumbai,PhD,29,6.8,172200.0,3.1,3.1,3.7,12,3,2,0,Contract End,2015,100,20,3.6,3.7,0.06,0.528,Medium,268100.0,1421,0.54
EMP00187,Engineering,Senior Analyst,L1,Female,Noida,Master's,49,1.0,51300.0,4.7,3.1,3.9,8,5,2,0,Transfer,2016,50,1,3.7,3.3,0.3,0.34,Medium,39800.0,51,0.35
EMP00188,Customer Success,Manager,L3,Female,Chennai,MBA,34,3.1,87000.0,3.3,3.8,2.3,29,1,3,0,Resignation,2023,100,4,4.3,4.4,0.16,0.429,Medium,78200.0,1349,0.79
EMP00189,Operations,Individual Contributor,L2,Male,Mumbai,MBA,25,6.6,135800.0,3.0,4.6,2.8,30,4,1,1,Resignation,2018,100,23,4.6,3.4,0.22,0.45,Medium,250300.0,789,0.63
EMP00190,Engineering,Manager,L3,Male,Noida,Bachelor's,54,0.1,89700.0,3.8,4.0,3.7,31,1,2,0,Retirement,2018,50,5,3.5,2.7,0.21,0.389,Medium,112300.0,1255,0.65
EMP00191,Sales,VP,L5,Male,Noida,Diploma,35,4.2,40600.0,4.8,4.0,3.3,13,5,0,0,Contract End,2016,25,12,3.4,4.8,0.16,0.385,Medium,22400.0,704,0.59
EMP00192,Product,Director,L3,Male,Mumbai,Diploma,24,2.4,84700.0,3.7,4.4,3.0,26,7,0,1,Retirement,2016,100,11,4.5,3.5,0.15,0.425,Medium,62600.0,1144,0.46
EMP00193,Sales,Director,L4,Female,Bangalore,Master's,50,3.9,39100.0,3.9,2.8,3.1,18,5,0,0,Resignation,2019,25,5,3.3,3.2,0.06,0.392,Medium,66300.0,952,0.66
EMP00194,Product,Senior Manager,L1,Male,Delhi,PhD,45,4.0,105400.0,3.8,3.4,3.5,27,1,0,0,Contract End,2018,75,7,3.1,4.0,0.26,0.367,Medium,81500.0,145,0.78
EMP00195,Sales,Manager,L1,Male,Delhi,MBA,29,7.0,40700.0,2.0,3.6,3.7,4,4,3,1,Contract End,2015,25,11,3.2,3.5,0.16,0.394,Medium,43900.0,1035,0.72
EMP00196,Customer Success,VP,L4,Male,Noida,Master's,25,13.5,36200.0,4.3,2.7,4.4,21,8,0,0,Transfer,2022,100,19,2.0,3.0,0.18,0.385,Medium,28600.0,1264,0.58
EMP00197,Sales,VP,L3,Female,Delhi,Bachelor's,49,8.5,53400.0,4.5,4.6,4.3,0,3,0,0,Termination,2022,0,20,4.2,2.5,0.14,0.317,Low,54200.0,1015,0.53
EMP00198,Finance,Senior Manager,L4,Female,Hyderabad,Bachelor's,54,9.3,174300.0,4.6,2.5,4.4,23,2,1,0,Retirement,2015,25,14,2.0,4.0,0.17,0.428,Medium,103100.0,214,0.85
EMP00199,Marketing,Director,L6,Male,Noida,Master's,24,4.3,124600.0,3.5,2.8,4.0,21,0,1,0,Contract End,2023,50,3,3.5,3.4,0.2,0.329,Low,100700.0,650,0.68
EMP00200,HR,Individual Contributor,L4,Female,Noida,Bachelor's,27,5.8,75900.0,4.1,3.3,4.3,0,1,0,0,Contract End,2017,0,6,4.6,4.2,0.25,0.349,Medium,51600.0,761,0.21
EMP00201,Engineering,Director,L5,Male,Noida,Master's,55,1.2,83300.0,2.3,4.1,4.4,7,4,1,0,Resignation,2018,75,7,3.5,1.9,0.04,0.358,Medium,135700.0,232,0.46
EMP00202,HR,Director,L3,Female,Noida,Bachelor's,41,3.8,73600.0,3.9,4.0,2.2,22,5,1,1,Transfer,2015,50,1,3.1,2.4,0.12,0.375,Medium,70000.0,653,0.81
EMP00203,Customer Success,Senior Manager,L3,Female,Noida,Bachelor's,49,0.4,86500.0,4.1,3.8,4.5,20,7,3,0,Transfer,2018,50,24,2.4,3.2,0.33,0.486,Medium,52500.0,273,0.7
EMP00204,Marketing,Analyst,L1,Female,Mumbai,MBA,52,16.3,91800.0,3.8,4.3,2.8,6,8,2,0,Transfer,2020,75,8,3.2,3.4,0.12,0.342,Medium,90400.0,758,0.69
EMP00205,Product,Individual Contributor,L5,Male,Hyderabad,Master's,57,3.5,42900.0,3.5,4.4,2.5,26,8,0,0,Termination,2016,100,8,3.4,4.4,0.39,0.36,Medium,74800.0,50,0.5
EMP00206,Finance,Senior Analyst,L4,Female,Mumbai,PhD,41,0.4,38300.0,3.8,3.5,2.5,1,3,2,0,Resignation,2023,50,11,4.4,3.5,0.34,0.461,Medium,68700.0,896,0.5
EMP00207,HR,Senior Analyst,L1,Female,Pune,Diploma,45,0.1,54600.0,4.3,4.9,3.1,26,8,0,0,Transfer,2021,0,22,4.0,3.1,0.32,0.494,Medium,69100.0,49,0.8
EMP00208,Finance,Individual Contributor,L3,Female,Chennai,Bachelor's,50,1.2,45900.0,3.8,2.4,4.5,21,1,2,0,Transfer,2023,0,15,3.5,3.9,0.15,0.477,Medium,80300.0,1203,0.62
EMP00209,Engineering,VP,L4,Male,Pune,Bachelor's,53,0.6,63200.0,2.7,4.5,3.7,27,0,3,0,Termination,2016,50,15,3.7,2.6,0.15,0.456,Medium,75800.0,767,0.53
EMP00210,Customer Success,Analyst,L2,Male,Noida,Master's,45,5.2,75400.0,4.7,3.9,4.2,4,0,2,0,Contract End,2016,50,2,3.0,4.3,0.12,0.289,Low,74400.0,889,0.53
EMP00211,Customer Success,Senior Analyst,L4,Female,Hyderabad,Bachelor's,42,0.6,39600.0,4.1,3.4,3.2,3,6,0,0,Termination,2016,100,18,3.3,3.6,0.1,0.485,Medium,74300.0,1227,0.46
EMP00212,Sales,Manager,L3,Male,Mumbai,Diploma,53,5.2,55500.0,4.2,2.2,4.0,7,4,2,0,Retirement,2017,50,12,2.6,3.1,0.33,0.456,Medium,79400.0,558,0.88
EMP00213,Marketing,Senior Manager,L4,Male,Chennai,Bachelor's,45,0.8,57300.0,4.2,2.7,2.7,1,7,3,0,Contract End,2019,0,19,3.4,4.4,0.29,0.572,Medium,41600.0,183,0.73
EMP00214,Engineering,Manager,L1,Female,Chennai,MBA,55,7.6,32500.0,4.0,3.9,4.1,1,8,1,0,Resignation,2018,100,23,4.3,4.2,0.39,0.437,Medium,37600.0,517,0.81
EMP00215,Customer Success,Senior Analyst,L1,Male,Pune,Master's,34,3.9,46900.0,2.1,4.6,2.9,3,5,3,0,Resignation,2022,75,16,4.6,4.5,0.37,0.412,Medium,25300.0,1188,0.48
EMP00216,Operations,Director,L2,Male,Pune,Master's,23,5.2,54000.0,3.4,3.3,3.7,28,2,1,0,Resignation,2022,100,2,3.3,3.3,0.08,0.364,Medium,49700.0,1131,0.81
EMP00217,Finance,Senior Analyst,L2,Female,Bangalore,Bachelor's,24,0.5,31200.0,2.7,4.5,4.7,14,0,3,0,Resignation,2018,25,10,3.9,3.6,0.32,0.327,Low,54700.0,953,0.75
EMP00218,Operations,Manager,L2,Male,Pune,MBA,27,4.9,37700.0,3.3,3.7,4.2,17,6,0,0,Resignation,2022,50,2,4.3,2.9,0.22,0.306,Low,50000.0,1178,0.81
EMP00219,Engineering,Director,L3,Male,Pune,PhD,34,2.7,69600.0,3.8,3.6,3.8,11,5,0,0,Contract End,2020,100,21,2.3,4.0,0.24,0.543,Medium,79100.0,110,0.65
EMP00220,Product,Individual Contributor,L6,Male,Mumbai,Bachelor's,45,8.1,61500.0,4.7,4.1,2.9,20,2,0,0,Transfer,2017,50,11,4.2,4.1,0.18,0.413,Medium,32000.0,46,0.7
EMP00221,Product,Senior Manager,L2,Male,Hyderabad,Bachelor's,36,3.4,45100.0,3.3,4.9,3.9,3,0,0,0,Retirement,2020,50,13,4.8,3.6,0.07,0.366,Medium,55600.0,1402,0.59
EMP00222,Marketing,Manager,L2,Female,Hyderabad,MBA,40,4.8,100400.0,3.8,4.1,2.9,21,1,3,0,Resignation,2016,100,1,2.9,4.2,0.2,0.367,Medium,193500.0,1293,0.84
EMP00223,Engineering,VP,L3,Male,Mumbai,MBA,37,2.3,130000.0,4.9,4.5,3.1,19,3,0,1,Transfer,2015,50,4,3.4,3.0,0.36,0.366,Medium,255600.0,1110,0.67
EMP00224,Operations,Manager,L3,Male,Kolkata,Bachelor's,56,4.4,48200.0,3.2,4.3,3.3,3,4,2,0,Transfer,2021,100,18,3.6,4.0,0.39,0.457,Medium,61600.0,151,0.5
EMP00225,Sales,Senior Manager,L2,Female,Bangalore,Bachelor's,38,8.8,76100.0,4.0,1.9,3.6,8,3,1,0,Contract End,2020,50,7,3.8,2.7,0.04,0.432,Medium,38800.0,1298,0.24
EMP00226,Sales,Senior Analyst,L3,Female,Noida,MBA,39,0.6,104200.0,4.0,2.5,2.5,17,7,1,1,Contract End,2015,50,16,3.5,3.0,0.18,0.623,Medium,136900.0,293,0.39
EMP00227,Engineering,Individual Contributor,L2,Male,Mumbai,Bachelor's,55,2.4,65000.0,2.6,4.8,3.0,21,7,3,0,Transfer,2021,0,9,2.7,3.5,0.2,0.343,Medium,129600.0,1219,0.54
EMP00228,Finance,Senior Manager,L3,Female,Delhi,Bachelor's,28,1.7,165800.0,3.6,3.2,2.8,19,5,0,0,Contract End,2018,75,22,3.6,3.5,0.04,0.594,Medium,202800.0,1104,0.59
EMP00229,Operations,Senior Analyst,L1,Female,Chennai,Bachelor's,50,0.1,41100.0,4.1,4.6,4.1,18,7,3,0,Retirement,2016,50,12,4.3,3.8,0.16,0.378,Medium,26200.0,946,0.65
EMP00230,Finance,Director,L3,Female,Noida,MBA,54,0.5,82000.0,3.2,3.9,2.9,7,7,1,0,Retirement,2019,100,21,4.1,3.2,0.23,0.498,Medium,48600.0,90,0.87
EMP00231,Product,Analyst,L4,Male,Pune,MBA,49,6.2,85400.0,4.4,1.6,4.2,23,0,0,1,Retirement,2021,100,7,2.8,3.9,0.14,0.473,Medium,144800.0,502,0.75
EMP00232,Operations,VP,L3,Male,Kolkata,MBA,28,0.1,77300.0,3.8,3.9,4.0,0,7,1,0,Contract End,2016,100,5,3.1,3.3,0.16,0.332,Medium,111700.0,1336,0.53
EMP00233,Engineering,Analyst,L4,Male,Pune,Master's,48,1.5,112300.0,3.3,3.8,2.8,13,0,1,0,Contract End,2019,0,20,4.3,4.4,0.26,0.531,Medium,116100.0,131,0.64
EMP00234,Operations,VP,L2,Male,Noida,MBA,24,2.9,57300.0,3.5,3.9,3.6,8,5,0,0,Contract End,2022,75,5,3.6,3.8,0.3,0.39,Medium,73400.0,556,0.78
EMP00235,Marketing,Senior Analyst,L2,Female,Bangalore,Bachelor's,41,3.0,106800.0,2.6,4.6,4.7,31,5,0,0,Retirement,2015,25,2,2.9,4.0,0.04,0.24,Low,86900.0,972,0.69
EMP00236,Product,Senior Manager,L4,Female,Delhi,Bachelor's,52,3.8,48300.0,4.2,4.0,4.0,10,1,2,0,Retirement,2018,100,16,3.5,4.2,0.31,0.458,Medium,63000.0,1378,0.3
EMP00237,Sales,Individual Contributor,L1,Female,Hyderabad,Bachelor's,29,6.1,33200.0,3.8,3.7,2.7,15,7,2,0,Retirement,2020,25,12,2.8,3.8,0.11,0.399,Medium,34400.0,1278,0.72
EMP00238,Finance,Analyst,L1,Male,Noida,MBA,46,9.2,107800.0,4.5,3.7,2.5,26,1,1,0,Transfer,2020,50,23,3.4,3.9,0.31,0.49,Medium,209300.0,1380,0.57
EMP00239,Product,Director,L3,Male,Pune,Bachelor's,27,1.7,112500.0,4.5,3.3,3.3,25,5,2,0,Transfer,2019,50,24,2.7,3.9,0.39,0.552,Medium,171100.0,1242,0.58
EMP00240,Operations,VP,L2,Female,Kolkata,MBA,22,10.5,42600.0,3.7,3.7,4.2,4,6,3,0,Termination,2015,100,2,4.0,2.1,0.13,0.217,Low,35900.0,179,0.33
EMP00241,Sales,Senior Manager,L1,Male,Mumbai,Bachelor's,45,0.3,71300.0,3.7,3.8,1.6,14,8,2,1,Resignation,2020,50,13,4.2,2.5,0.33,0.547,Medium,79700.0,473,0.66
EMP00242,Operations,Manager,L6,Female,Chennai,Bachelor's,55,2.8,116400.0,3.4,3.5,2.1,5,4,1,0,Resignation,2022,25,24,2.3,3.8,0.08,0.59,Medium,122100.0,1403,0.31
EMP00243,Operations,Senior Analyst,L3,Male,Delhi,Master's,40,10.9,31200.0,3.2,3.3,2.8,28,4,1,0,Transfer,2016,100,3,3.3,3.6,0.0,0.387,Medium,52800.0,1318,0.53
EMP00244,Engineering,Director,L1,Female,Mumbai,PhD,53,1.4,73400.0,2.8,4.3,3.4,27,5,2,0,Contract End,2019,50,2,4.2,3.6,0.0,0.373,Medium,95200.0,1270,0.43
EMP00245,Finance,Analyst,L3,Female,Delhi,Bachelor's,25,0.9,58000.0,3.9,4.3,2.7,26,3,1,0,Resignation,2019,75,2,2.8,3.1,0.14,0.373,Medium,75300.0,964,0.48
EMP00246,Product,VP,L4,Female,Delhi,Bachelor's,44,1.4,103900.0,4.6,3.4,4.4,25,0,3,0,Resignation,2021,75,17,4.8,4.6,0.18,0.437,Medium,97900.0,714,0.52
EMP00247,HR,Individual Contributor,L2,Female,Noida,MBA,34,0.6,68700.0,3.3,4.7,4.5,0,6,1,0,Contract End,2020,25,5,3.7,4.7,0.3,0.233,Low,129600.0,1380,0.54
EMP00248,Marketing,Manager,L2,Male,Delhi,MBA,41,6.4,57100.0,3.7,4.1,3.8,11,2,2,0,Termination,2019,75,21,4.7,3.8,0.27,0.418,Medium,28800.0,1445,0.84
EMP00249,Sales,Director,L3,Male,Mumbai,Bachelor's,40,0.7,128200.0,3.4,3.4,3.3,17,7,1,0,Transfer,2023,25,13,4.6,3.4,0.15,0.479,Medium,70700.0,412,0.8
EMP00250,Operations,Senior Manager,L1,Female,Chennai,Master's,34,4.4,67700.0,3.8,4.9,3.8,0,2,3,0,Contract End,2021,75,4,4.8,4.2,0.16,0.221,Low,87200.0,709,0.9
EMP00251,Engineering,Director,L2,Male,Mumbai,PhD,33,3.6,62100.0,3.3,2.5,3.7,10,5,0,0,Retirement,2015,50,22,3.4,4.0,0.38,0.617,Medium,57400.0,552,0.78
EMP00252,Marketing,Individual Contributor,L3,Male,Mumbai,Bachelor's,39,0.1,138000.0,4.3,4.2,3.1,16,3,3,0,Contract End,2023,75,3,4.4,4.3,0.04,0.318,Low,180400.0,253,0.43
EMP00253,Product,Manager,L5,Female,Bangalore,Diploma,36,1.0,70100.0,4.5,3.0,1.4,7,0,3,1,Resignation,2016,50,15,2.5,3.8,0.11,0.662,High,78000.0,1384,0.55
EMP00254,Engineering,Senior Manager,L3,Female,Bangalore,Bachelor's,50,1.9,157000.0,4.6,2.8,2.4,16,2,2,0,Resignation,2018,0,17,2.4,3.0,0.29,0.574,Medium,300900.0,855,0.57
EMP00255,HR,Senior Manager,L6,Female,Bangalore,MBA,29,0.8,88000.0,4.1,4.3,4.2,20,7,1,1,Retirement,2022,0,11,3.8,4.0,0.01,0.32,Low,157700.0,1144,0.34
EMP00256,Marketing,VP,L4,Male,Hyderabad,MBA,54,0.8,44500.0,4.4,4.4,2.8,15,7,3,0,Resignation,2022,50,12,3.4,3.6,0.18,0.468,Medium,37800.0,1264,0.77
EMP00257,Operations,Analyst,L4,Male,Kolkata,Bachelor's,38,1.3,53900.0,4.4,3.4,3.4,20,7,0,0,Transfer,2015,50,20,2.7,2.1,0.23,0.526,Medium,72700.0,227,0.6
